1, 0, 3.000009, 0, 0.5706608047649856, 0.586894092003877, 0,
1, 0, 6.000009, 0, 0.6382922085695847, 0.09847809666431462, 0, 
1, 0, 9.000009, 0, 0.9458623697481217, 0.23253862949888304, 0, 
2, 0, 12.000009, 0, 0.4831116233527334, 0.6616468629179906, 0, 
2, 0, 15.000009, 0, 0.9289281758002293, 0.19226056360343746, 0, 
2, 0, 18.000009, 0, 0.2877847125969809, 0.33422626591684557, 0, 
3, 0, 21.000009, 0, 0.9997242331755766, 0.9186396010951067, 0, 
3, 0, 24.000009, 0, 0.34203686028532754, 0.6941591322119832, 0, 
3, 0, 27.000009, 0, 0.015356215170204246, 0.9119239382816647, 0, 
4, 0, 30.000009, 0, 0.5454483372672795, 0.9014620672087095, 0, 
4, 0, 33.000009, 0, 0.9128443885502039, 0.47616895381253865, 0, 
4, 0, 36.000009, 0, 0.3659112826513021, 0.03946223030572504, 0, 
5, 0, 39.000009, 0, 0.42742128512626454, 0.37775777965518287, 0, 
5, 0, 42.000009, 0, 0.9349785052406424, 0.9858402898873786, 0, 
5, 0, 45.000009, 0, 0.6097469139805308, 0.19717652928017038, 0, 
6, 0, 48.000009, 0, 0.2742998996131899, 0.6945751986332366, 0, 
6, 0, 51.000009, 0, 0.8138454266053408, 0.13210151892228195, 0, 
6, 0, 54.000009, 0, 0.3493904722301939, 0.7377384893581878, 0, 
7, 0, 57.000009, 0, 0.32030497474191, 0.33762256789849343, 0, 
7, 0, 60.000009, 0, 0.46166663708569433, 0.14623271620597633, 0, 
7, 0, 63.000009, 0, 0.0010783717869665699, 0.10670116809944696, 0, 
8, 0, 66.000009, 0, 0.054147675324217825, 0.4472764122217314, 0, 
8, 0, 69.000009, 0, 0.7346655432921293, 0.6494566388383876, 0, 
8, 0, 72.000009, 0, 0.9648561302409151, 0.0672184951538164, 0, 
9, 0, 75.000009, 0, 0.5808467400106566, 0.7737866250783518, 0, 
9, 0, 78.000009, 0, 0.3539382828521428, 0.6878716044729759, 0, 
9, 0, 81.000009, 0, 0.792718019647111, 0.35498542764000696, 0, 

1, 0, 3.000015, 0, 0.4473749499536409, 0.2689127078933524, 0, 
1, 0, 6.000014999999999, 0, 0.3916047989466007, 0.02575441708085935, 0, 
1, 0, 9.000015, 0, 0.48136653437459387, 0.47267683565328444, 0, 
2, 0, 12.000015, 0, 0.9276800365170896, 0.05996785704968688, 0, 
2, 0, 15.000015, 0, 0.43556404003898597, 0.793488130722061, 0, 
2, 0, 18.000014999999998, 0, 0.26804769466278855, 0.9019686116533452, 0, 
3, 0, 21.000014999999998, 0, 0.7692037433219661, 0.08034279988103432, 0, 
3, 0, 24.000014999999998, 0, 0.6543087097407975, 0.8660838466541899, 0, 
3, 0, 27.000014999999998, 0, 0.7368060441327424, 0.6359829418279918, 0, 
4, 0, 30.000014999999998, 0, 0.27920035225673645, 0.09520223389025284, 0, 
4, 0, 33.000015, 0, 0.2033152534649204, 0.27698804730720983, 0, 
4, 0, 36.000015, 0, 0.662280960505189, 0.3599891964246912, 0, 
5, 0, 39.000015, 0, 0.5621260422272529, 0.6724275972901201, 0, 
5, 0, 42.000015, 0, 0.377905492732882, 0.6438742163532669, 0, 
5, 0, 45.000015, 0, 0.596055299992179, 0.37615056462292984, 0, 
6, 0, 48.000015, 0, 0.30672713824118425, 0.9556326930908504, 0, 
6, 0, 51.000015, 0, 0.8981083658986038, 0.8588507132754242, 0, 
6, 0, 54.000015, 0, 0.1737818687361664, 0.4427317763794619, 0, 
7, 0, 57.000015, 0, 0.5714509904006563, 0.47364419653843026, 0, 
7, 0, 60.000015, 0, 0.2990328414706168, 0.880374552002112, 0, 
7, 0, 63.000015, 0, 0.9406290799441995, 0.6769197033602256, 0, 
8, 0, 66.00001499999999, 0, 0.3895404441647998, 0.7850769954093265, 0, 
8, 0, 69.00001499999999, 0, 0.23972192716935925, 0.4009837396718787, 0, 
8, 0, 72.00001499999999, 0, 0.29159279067778754, 0.47484961400183623, 0, 
9, 0, 75.00001499999999, 0, 0.13130392449000294, 0.6546452499753561, 0, 
9, 0, 78.00001499999999, 0, 0.9819207783291689, 0.2111369283068718, 0, 
9, 0, 81.00001499999999, 0, 0.6641689738972448, 0.10822266477206643, 0, 

1, 0, 3.000008, 0, 0.8235521708869307, 0.37169165461187714, 0, 
1, 0, 6.000007999999999, 0, 0.1609464903754787, 0.7179240246761918, 0, 
1, 0, 9.000008, 0, 0.4203305725804376, 0.4935923033732056, 0, 
2, 0, 12.000008, 0, 0.5033070086635945, 0.03161270720799625, 0, 
2, 0, 15.000008, 0, 0.352568103269404, 0.05402352619299389, 0, 
2, 0, 18.000008, 0, 0.9368616500638607, 0.5567901615106092, 0, 
3, 0, 21.000008, 0, 0.03420931107310499, 0.7047250198089795, 0, 
3, 0, 24.000008, 0, 0.6396551461939934, 0.9708010301567397, 0, 
3, 0, 27.000008, 0, 0.024913608377657104, 0.4236545546168814, 0, 
4, 0, 30.000008, 0, 0.7663572316478415, 0.2775870537939399, 0, 
4, 0, 33.000008, 0, 0.3945264763210131, 0.34661864880644966, 0, 
4, 0, 36.000008, 0, 0.33895498045899, 0.48129065633138146, 0, 
5, 0, 39.000008, 0, 0.6763131560395153, 0.19311487859497345, 0, 
